,Year,Value
6078,2017,1419
6079,2017,597
6080,2017,108
6081,2017,15
6082,2017,248
6083,2017,2265
6084,2017,1032
6085,2017,815
6086,2017,418
6087,2017,276700
6088,2017,21000
6089,2017,174
6090,2017,119
6091,2017,19
6092,2017,24
6093,2017,11
6094,2017,46
6095,2017,8029
6096,2017,815
6097,2017,7105
6098,2017,37
6099,2017,C
6100,2017,C
6101,2017,7396
6102,2017,63
6103,2017,20
6104,2017,180
6105,2017,1866
6106,2017,C
6107,2017,557
6108,2017,4633
6109,2017,76
6110,2017,960
6111,2017,970
6112,2017,644
6113,2017,6503
6114,2017,3572
6115,2017,1002
6116,2017,280
6117,2017,73
6118,2017,1930
6119,2017,6504
6120,2017,2521
6121,2017,2632
6122,2017,1350
6123,2017,293100
6124,2017,23500
6125,2017,136
6126,2017,99
6127,2017,32
6128,2017,26
6129,2017,10
6130,2017,39
6131,2017,3876
6132,2017,290
6133,2017,3534
6134,2017,21
6135,2017,C
6136,2017,C
6137,2017,3599
6138,2017,33
6139,2017,9
6140,2017,96
6141,2017,831
6142,2017,C
6143,2017,178
6144,2017,2412
6145,2017,40
6146,2017,461
6147,2017,473
6148,2017,290
6149,2017,3685
6150,2017,1676
6151,2017,401
6152,2017,144
6153,2017,27
6154,2017,1608
6155,2017,3685
6156,2017,1281
6157,2017,1499
6158,2017,904
6159,2017,334400
6160,2017,25000
6161,2017,112
6162,2017,80
6163,2017,39
6164,2017,23
6165,2017,8
6166,2017,35
6167,2017,4153
6168,2017,525
6169,2017,3571
6170,2017,16
6171,2017,7
6172,2017,34
6173,2017,3797
6174,2017,31
6175,2017,11
6176,2017,84
6177,2017,1035
6178,2017,0
6179,2017,379
6180,2017,2222
6181,2017,36
6182,2017,499
6183,2017,497
6184,2017,355
6185,2017,2819
6186,2017,1896
6187,2017,601
6188,2017,136
6189,2017,46
6190,2017,322
6191,2017,2819
6192,2017,1239
6193,2017,1133
6194,2017,446
6195,2017,262800
6196,2017,22400
6197,2017,167
6198,2017,123
6199,2017,28
6200,2017,29
6201,2017,13
6202,2017,44
6203,2017,2003
6204,2017,170
6205,2017,1811
6206,2017,3
6207,2017,1
6208,2017,18
6209,2017,1808
6210,2017,19
6211,2017,7
6212,2017,37
6213,2017,474
6214,2017,C
6215,2017,121
6216,2017,1136
6217,2017,15
6218,2017,217
6219,2017,237
6220,2017,215
6221,2017,1184
6222,2017,705
6223,2017,290
6224,2017,81
6225,2017,42
6226,2017,188
6227,2017,1184
6228,2017,420
6229,2017,497
6230,2017,266
6231,2017,229300
6232,2017,24600
6233,2017,142
6234,2017,94
6235,2017,29
6236,2017,51
6237,2017,18
6238,2017,36
6239,2017,1295
6240,2017,94
6241,2017,1185
6242,2017,2
6243,2017,1
6244,2017,14
6245,2017,1165
6246,2017,12
6247,2017,5
6248,2017,25
6249,2017,316
6250,2017,0
6251,2017,71
6252,2017,725
6253,2017,12
6254,2017,107
6255,2017,116
6256,2017,140
6257,2017,715
6258,2017,399
6259,2017,187
6260,2017,47
6261,2017,30
6262,2017,128
6263,2017,715
6264,2017,245
6265,2017,285
6266,2017,185
6267,2017,223800
6268,2017,24100
6269,2017,140
6270,2017,100
6271,2017,25
6272,2017,57
6273,2017,20
6274,2017,34
6275,2017,707
6276,2017,76
6277,2017,626
6278,2017,2
6279,2017,0
6280,2017,4
6281,2017,643
6282,2017,7
6283,2017,2
6284,2017,12
6285,2017,158
6286,2017,C
6287,2017,51
6288,2017,411
6289,2017,3
6290,2017,110
6291,2017,122
6292,2017,76
6293,2017,469
6294,2017,306
6295,2017,103
6296,2017,34
6297,2017,11
6298,2017,60
6299,2017,469
6300,2017,175
6301,2017,212
6302,2017,82
6303,2017,240000
6304,2017,25700
6305,2017,144
6306,2017,87
6307,2017,33
6308,2017,43
6309,2017,16
6310,2017,37
6311,2017,19123
6312,2017,17181
6313,2017,C
6314,2017,C
6315,2017,C
6316,2017,15168
6317,2017,1078
6318,2017,87
6319,2017,2052
6320,2017,1380
6321,2017,8
6322,2017,10222
6323,2017,348
6324,2017,330
6325,2017,300
6326,2017,3925
6327,2017,65777
6328,2017,3865
6329,2017,53946
6330,2017,2465
6331,2017,329
6332,2017,7966
6333,2017,65777
6334,2017,35463
6335,2017,4933
6336,2017,25381
6337,2017,1127600
6338,2017,231500
6339,2017,78
6340,2017,72
6341,2017,11
6342,2017,6
6343,2017,54
6344,2017,16619
6345,2017,14826
6346,2017,C
6347,2017,0
6348,2017,C
6349,2017,13085
6350,2017,969
6351,2017,66
6352,2017,1685
6353,2017,931
6354,2017,8
6355,2017,9104
6356,2017,331
6357,2017,311
6358,2017,272
6359,2017,3495
6360,2017,54482
6361,2017,3299
6362,2017,C
6363,2017,1775
6364,2017,278
6365,2017,C
6366,2017,54482
6367,2017,C
6368,2017,C
6369,2017,22126
6370,2017,1632500
6371,2017,343300
6372,2017,C
6373,2017,C
6374,2017,C
6375,2017,6
6376,2017,C
6377,2017,2504
6378,2017,2356
6379,2017,C
6380,2017,C
6381,2017,C
6382,2017,2082
6383,2017,109
6384,2017,22
6385,2017,368
6386,2017,449
6387,2017,0
6388,2017,1118
6389,2017,17
6390,2017,19
6391,2017,28
6392,2017,431
6393,2017,11295
6394,2017,566
6395,2017,C
6396,2017,690
6397,2017,51
6398,2017,C
6399,2017,11295
6400,2017,C
6401,2017,C
6402,2017,3255
6403,2017,369400
6404,2017,63500
6405,2017,C
6406,2017,C
6407,2017,C
6408,2017,4
6409,2017,C
6410,2017,56545
6411,2017,56112
6412,2017,236
6413,2017,1
6414,2017,196
6415,2017,53196
6416,2017,609
6417,2017,181
6418,2017,1009
6419,2017,11179
6420,2017,10
6421,2017,39938
6422,2017,281
6423,2017,6062
6424,2017,7090
6425,2017,4378
6426,2017,35960
6427,2017,21697
6428,2017,9218
6429,2017,2567
6430,2017,790
6431,2017,5044
6432,2017,35960
6433,2017,10288
6434,2017,16165
6435,2017,9507
6436,2017,368900
6437,2017,28600
6438,2017,134
6439,2017,90
6440,2017,43
6441,2017,12
6442,2017,29
6443,2017,22754
6444,2017,22628
6445,2017,93
6446,2017,0
6447,2017,33
6448,2017,22183
6449,2017,181
6450,2017,37
6451,2017,191
6452,2017,2869
6453,2017,1
6454,2017,18828
6455,2017,77
6456,2017,2595
6457,2017,3290
6458,2017,1266
6459,2017,11854
6460,2017,8343
6461,2017,2345
6462,2017,741
6463,2017,208
6464,2017,1166
6465,2017,11854
6466,2017,2550
6467,2017,6277
6468,2017,3026
6469,2017,630700
6470,2017,35100
6471,2017,133
6472,2017,80
6473,2017,50
6474,2017,11
6475,2017,22
6476,2017,14559
6477,2017,14500
6478,2017,33
6479,2017,0
6480,2017,25
6481,2017,14125
6482,2017,128
6483,2017,25
6484,2017,144
6485,2017,1986
6486,2017,0
6487,2017,11776
6488,2017,66
6489,2017,2284
6490,2017,2905
6491,2017,1055
6492,2017,7926
6493,2017,5705
6494,2017,1618
6495,2017,487
6496,2017,172
6497,2017,603
6498,2017,7926
6499,2017,1559
6500,2017,4224
6501,2017,2143
6502,2017,569400
6503,2017,41300
6504,2017,135
6505,2017,66
6506,2017,68
6507,2017,13
6508,2017,20
6509,2017,8195
6510,2017,8128
6511,2017,60
6512,2017,0
6513,2017,7
6514,2017,8058
6515,2017,53
6516,2017,12
6517,2017,48
6518,2017,883
6519,2017,0
6520,2017,7052
6521,2017,10
6522,2017,311
6523,2017,385
6524,2017,211
6525,2017,3927
6526,2017,2638
6527,2017,727
6528,2017,254
6529,2017,35
6530,2017,563
6531,2017,3927
6532,2017,991
6533,2017,2053
6534,2017,883
6535,2017,779600
6536,2017,20100
6537,2017,128
6538,2017,110
6539,2017,21
6540,2017,5
6541,2017,25
6542,2017,11374
6543,2017,11292
6544,2017,58
6545,2017,0
6546,2017,23
6547,2017,10839
6548,2017,89
6549,2017,46
6550,2017,257
6551,2017,2697
6552,2017,5
6553,2017,7732
6554,2017,18
6555,2017,176
6556,2017,183
6557,2017,543
6558,2017,6596
6559,2017,3039
6560,2017,1654
6561,2017,419
6562,2017,83
6563,2017,1902
6564,2017,6596
6565,2017,2130
6566,2017,2510
6567,2017,1955
6568,2017,347500
6569,2017,16600
6570,2017,121
6571,2017,114
6572,2017,25
6573,2017,8
6574,2017,32
6575,2017,11374
6576,2017,11292
6577,2017,58
6578,2017,0
6579,2017,23
6580,2017,10839
6581,2017,89
6582,2017,46
6583,2017,257
6584,2017,2697
6585,2017,5
6586,2017,7732
6587,2017,18
6588,2017,176
6589,2017,183
6590,2017,543
6591,2017,6596
6592,2017,3039
6593,2017,1654
6594,2017,419
6595,2017,83
6596,2017,1902
6597,2017,6596
6598,2017,2130
6599,2017,2510
6600,2017,1955
6601,2017,347500
6602,2017,16600
6603,2017,121
6604,2017,114
6605,2017,25
6606,2017,8
6607,2017,32
6608,2017,22417
6609,2017,22191
6610,2017,85
6611,2017,1
6612,2017,140
6613,2017,20174
6614,2017,339
6615,2017,97
6616,2017,561
6617,2017,5612
6618,2017,4
6619,2017,13377
6620,2017,187
6621,2017,3291
6622,2017,3617
6623,2017,2569
6624,2017,17510
6625,2017,10315
6626,2017,5219
6627,2017,1407
6628,2017,499
6629,2017,1976
6630,2017,17510
6631,2017,5607
6632,2017,7378
6633,2017,4525
6634,2017,265400
6635,2017,30400
6636,2017,140
6637,2017,91
6638,2017,46
6639,2017,15
6640,2017,32
6641,2017,22417
6642,2017,22191
6643,2017,85
6644,2017,1
6645,2017,140
6646,2017,20174
6647,2017,339
6648,2017,97
6649,2017,561
6650,2017,5612
6651,2017,4
6652,2017,13377
6653,2017,187
6654,2017,3291
6655,2017,3617
6656,2017,2569
6657,2017,17510
6658,2017,10315
6659,2017,5219
6660,2017,1407
6661,2017,499
6662,2017,1976
6663,2017,17510
6664,2017,5607
6665,2017,7378
6666,2017,4525
6667,2017,265400
6668,2017,30400
6669,2017,140
6670,2017,91
6671,2017,46
6672,2017,15
6673,2017,32
6674,2017,97833
6675,2017,87989
6676,2017,9099
6677,2017,406
6678,2017,13
6679,2017,326
6680,2017,94406
6681,2017,485
6682,2017,304
6683,2017,819
6684,2017,7433
6685,2017,30
6686,2017,72085
6687,2017,12834
6688,2017,446
6689,2017,10961
6690,2017,11556
6691,2017,4022
6692,2017,47116
6693,2017,32553
6694,2017,5926
6695,2017,1406
6696,2017,532
6697,2017,8637
6698,2017,47117
6699,2017,17874
6700,2017,22623
6701,2017,6620
6702,2017,892800
6703,2017,36700
6704,2017,144
6705,2017,93
6706,2017,18
6707,2017,22
6708,2017,9
6709,2017,38
6710,2017,20389
6711,2017,18100
6712,2017,2183
6713,2017,42
6714,2017,4
6715,2017,59
6716,2017,19492
6717,2017,102
6718,2017,70
6719,2017,216
6720,2017,1380
6721,2017,7
6722,2017,14383
6723,2017,3253
6724,2017,88
6725,2017,2036
6726,2017,2103
6727,2017,964
6728,2017,9947
6729,2017,6692
6730,2017,1832
6731,2017,431
6732,2017,99
6733,2017,1423
6734,2017,9947
6735,2017,4087
6736,2017,4410
6737,2017,1450
6738,2017,965400
6739,2017,45600
6740,2017,152
6741,2017,104
6742,2017,21
6743,2017,24
6744,2017,10
6745,2017,41
6746,2017,19080
6747,2017,16163
6748,2017,2658
6749,2017,180
6750,2017,5
6751,2017,74
6752,2017,18267
6753,2017,155
6754,2017,53
6755,2017,221
6756,2017,2435
6757,2017,19
6758,2017,12664
6759,2017,2633
6760,2017,106
6761,2017,2839
6762,2017,3019
6763,2017,994
6764,2017,11540
6765,2017,7834
6766,2017,1215
6767,2017,343
6768,2017,163
6769,2017,2491
6770,2017,11540
6771,2017,3894
6772,2017,5798
6773,2017,1847
6774,2017,600800
6775,2017,31300
6776,2017,135
6777,2017,83
6778,2017,22
6779,2017,26
6780,2017,9
6781,2017,34
6782,2017,9697
6783,2017,9263
6784,2017,370
6785,2017,23
6786,2017,0
6787,2017,42
6788,2017,9428
6789,2017,40
6790,2017,17
6791,2017,46
6792,2017,521
6793,2017,0
6794,2017,7886
6795,2017,878
6796,2017,40
6797,2017,2019
6798,2017,2142
6799,2017,392
6800,2017,4605
6801,2017,3833
6802,2017,368
6803,2017,85
6804,2017,41
6805,2017,404
6806,2017,4605
6807,2017,1673
6808,2017,2428
6809,2017,504
6810,2017,1190400
6811,2017,48100
6812,2017,158
6813,2017,70
6814,2017,15
6815,2017,23
6816,2017,9
6817,2017,36
6818,2017,32245
6819,2017,29897
6820,2017,2151
6821,2017,92
6822,2017,0
6823,2017,104
6824,2017,31771
6825,2017,86
6826,2017,117
6827,2017,173
6828,2017,1295
6829,2017,2
6830,2017,26601
6831,2017,3429
6832,2017,70
6833,2017,1804
6834,2017,1927
6835,2017,598
6836,2017,10230
6837,2017,6553
6838,2017,1547
6839,2017,300
6840,2017,108
6841,2017,2130
6842,2017,10230
6843,2017,3517
6844,2017,5441
6845,2017,1273
6846,2017,1516500
6847,2017,28100
6848,2017,120
6849,2017,85
6850,2017,11
6851,2017,17
6852,2017,6
6853,2017,34
6854,2017,15455
6855,2017,14446
6856,2017,903
6857,2017,59
6858,2017,4
6859,2017,43
6860,2017,14706
6861,2017,84
6862,2017,43
6863,2017,129
6864,2017,1580
6865,2017,2
6866,2017,10454
6867,2017,2290
6868,2017,126
6869,2017,2189
6870,2017,2278
6871,2017,838
6872,2017,9046
6873,2017,6996
6874,2017,C
6875,2017,218
6876,2017,109
6877,2017,C
6878,2017,9046
6879,2017,3686
6880,2017,4083
6881,2017,1277
6882,2017,633000
6883,2017,34300
6884,2017,171
6885,2017,116
6886,2017,28
6887,2017,23
6888,2017,9
6889,2017,41
6890,2017,966
6891,2017,120
6892,2017,834
6893,2017,9
6894,2017,0
6895,2017,3
6896,2017,743
6897,2017,17
6898,2017,5
6899,2017,35
6900,2017,222
6901,2017,0
6902,2017,97
6903,2017,351
6904,2017,16
6905,2017,73
6906,2017,87
6907,2017,236
6908,2017,1749
6909,2017,644
6910,2017,C
6911,2017,29
6912,2017,11
6913,2017,C
6914,2017,1749
6915,2017,1017
6916,2017,463
6917,2017,269
6918,2017,336600
6919,2017,82300
6920,2017,139
6921,2017,121
6922,2017,19
6923,2017,23
6924,2017,14
6925,2017,58
6926,2017,85025
6927,2017,70756
6928,2017,13733
6929,2017,244
6930,2017,4
6931,2017,288
6932,2017,81376
6933,2017,550
6934,2017,299
6935,2017,1210
6936,2017,12064
6937,2017,12
6938,2017,51982
6939,2017,14952
6940,2017,321
6941,2017,7574
6942,2017,8064
6943,2017,4140
6944,2017,41820
6945,2017,18535
6946,2017,14906
6947,2017,2732
6948,2017,1228
6949,2017,8379
6950,2017,41820
6951,2017,14274
6952,2017,17906
6953,2017,9640
6954,2017,234100
6955,2017,11400
6956,2017,104
6957,2017,58
6958,2017,27
6959,2017,29
6960,2017,10
6961,2017,34
6962,2017,17547
6963,2017,16859
6964,2017,653
6965,2017,19
6966,2017,0
6967,2017,16
6968,2017,17328
6969,2017,82
6970,2017,37
6971,2017,97
6972,2017,1246
6973,2017,3
6974,2017,14782
6975,2017,1073
6976,2017,12
6977,2017,1762
6978,2017,2043
6979,2017,500
6980,2017,4803
6981,2017,3398
6982,2017,902
6983,2017,237
6984,2017,113
6985,2017,503
6986,2017,4803
6987,2017,1609
6988,2017,2411
6989,2017,783
6990,2017,651600
6991,2017,18600
6992,2017,141
6993,2017,56
6994,2017,12
6995,2017,31
6996,2017,10
6997,2017,34
6998,2017,22169
6999,2017,21487
7000,2017,595
7001,2017,47
7002,2017,0
7003,2017,40
7004,2017,21330
7005,2017,65
7006,2017,37
7007,2017,260
7008,2017,2102
7009,2017,0
7010,2017,17114
7011,2017,1701
7012,2017,50
7013,2017,1037
7014,2017,1076
7015,2017,878
7016,2017,6759
7017,2017,2717
7018,2017,2082
7019,2017,448
7020,2017,141
7021,2017,1960
7022,2017,6760
7023,2017,2355
7024,2017,3287
7025,2017,1118
7026,2017,328500
7027,2017,13000
7028,2017,83
7029,2017,50
7030,2017,20
7031,2017,37
7032,2017,13
7033,2017,35
7034,2017,30880
7035,2017,29090
7036,2017,1590
7037,2017,111
7038,2017,3
7039,2017,86
7040,2017,29376
7041,2017,176
7042,2017,106
7043,2017,411
7044,2017,4585
7045,2017,8
7046,2017,18592
7047,2017,5338
7048,2017,166
7049,2017,4519
7050,2017,4681
7051,2017,1666
7052,2017,15265
7053,2017,9245
7054,2017,2827
7055,2017,645
7056,2017,199
7057,2017,3193
7058,2017,15265
7059,2017,5157
7060,2017,6876
7061,2017,3232
7062,2017,269000
7063,2017,14500
7064,2017,134
7065,2017,66
7066,2017,36
7067,2017,32
7068,2017,11
7069,2017,34
7070,2017,13088
7071,2017,12602
7072,2017,445
7073,2017,24
7074,2017,0
7075,2017,18
7076,2017,12550
7077,2017,55
7078,2017,39
7079,2017,121
7080,2017,1758
7081,2017,1
7082,2017,9081
7083,2017,1459
7084,2017,37
7085,2017,1701
7086,2017,1794
7087,2017,631
7088,2017,5552
7089,2017,3728
7090,2017,956
7091,2017,196
7092,2017,59
7093,2017,868
7094,2017,5552
7095,2017,1652
7096,2017,2716
7097,2017,1183
7098,2017,355100
7099,2017,17100
7100,2017,137
7101,2017,71
7102,2017,28
7103,2017,38
7104,2017,11
7105,2017,30
7106,2017,6075
7107,2017,5842
7108,2017,164
7109,2017,54
7110,2017,0
7111,2017,15
7112,2017,5666
7113,2017,60
7114,2017,27
7115,2017,105
7116,2017,998
7117,2017,C
7118,2017,3043
7119,2017,1383
7120,2017,50
7121,2017,1262
7122,2017,1298
7123,2017,444
7124,2017,3757
7125,2017,2237
7126,2017,639
7127,2017,176
7128,2017,54
7129,2017,880
7130,2017,3757
7131,2017,1044
7132,2017,1845
7133,2017,867
7134,2017,194800
7135,2017,14200
7136,2017,121
7137,2017,51
7138,2017,48
7139,2017,43
7140,2017,12
7141,2017,28
7142,2017,4782
7143,2017,4741
7144,2017,19
7145,2017,7
7146,2017,0
7147,2017,14
7148,2017,4529
7149,2017,C
7150,2017,22
7151,2017,77
7152,2017,728
7153,2017,C
7154,2017,2958
7155,2017,714
7156,2017,C
7157,2017,741
7158,2017,751
7159,2017,262
7160,2017,2297
7161,2017,1231
7162,2017,459
7163,2017,80
7164,2017,12
7165,2017,607
7166,2017,2297
7167,2017,1337
7168,2017,C
7169,2017,C
7170,2017,248700
7171,2017,13600
7172,2017,C
7173,2017,C
7174,2017,38
7175,2017,20
7176,2017,11
7177,2017,58
7178,2017,5425
7179,2017,4615
7180,2017,769
7181,2017,14
7182,2017,3
7183,2017,25
7184,2017,5159
7185,2017,C
7186,2017,16
7187,2017,84
7188,2017,887
7189,2017,0
7190,2017,2651
7191,2017,1442
7192,2017,C
7193,2017,688
7194,2017,695
7195,2017,272
7196,2017,2820
7197,2017,1586
7198,2017,584
7199,2017,139
7200,2017,50
7201,2017,651
7202,2017,2821
7203,2017,843
7204,2017,1326
7205,2017,652
7206,2017,226700
7207,2017,11400
7208,2017,120
7209,2017,67
7210,2017,43
7211,2017,32
7212,2017,10
7213,2017,30
7214,2017,1510
7215,2017,1290
7216,2017,193
7217,2017,12
7218,2017,1
7219,2017,14
7220,2017,1471
7221,2017,14
7222,2017,2
7223,2017,24
7224,2017,214
7225,2017,C
7226,2017,859
7227,2017,339
7228,2017,19
7229,2017,126
7230,2017,143
7231,2017,56
7232,2017,839
7233,2017,463
7234,2017,189
7235,2017,55
7236,2017,24
7237,2017,187
7238,2017,839
7239,2017,281
7240,2017,C
7241,2017,C
7242,2017,419100
7243,2017,15600
7244,2017,C
7245,2017,C
7246,2017,33
7247,2017,20
7248,2017,7
7249,2017,33
7250,2017,14429
7251,2017,3320
7252,2017,10896
7253,2017,67
7254,2017,1
7255,2017,146
7256,2017,13343
7257,2017,226
7258,2017,118
7259,2017,442
7260,2017,4131
7261,2017,1
7262,2017,1493
7263,2017,6839
7264,2017,93
7265,2017,257
7266,2017,265
7267,2017,1095
7268,2017,14992
7269,2017,3174
7270,2017,9095
7271,2017,1402
7272,2017,775
7273,2017,2723
7274,2017,14993
7275,2017,5153
7276,2017,5332
7277,2017,4507
7278,2017,93700
7279,2017,7100
7280,2017,60
7281,2017,55
7282,2017,55
7283,2017,21
7284,2017,7
7285,2017,34
7286,2017,3816
7287,2017,498
7288,2017,3221
7289,2017,29
7290,2017,0
7291,2017,68
7292,2017,3344
7293,2017,117
7294,2017,70
7295,2017,146
7296,2017,937
7297,2017,0
7298,2017,178
7299,2017,1840
7300,2017,57
7301,2017,52
7302,2017,65
7303,2017,485
7304,2017,8689
7305,2017,1486
7306,2017,5913
7307,2017,722
7308,2017,401
7309,2017,1289
7310,2017,8689
7311,2017,3151
7312,2017,2523
7313,2017,3015
7314,2017,124500
7315,2017,15800
7316,2017,59
7317,2017,56
7318,2017,64
7319,2017,15
7320,2017,6
7321,2017,36
7322,2017,10613
7323,2017,2822
7324,2017,7675
7325,2017,38
7326,2017,0
7327,2017,78
7328,2017,9998
7329,2017,109
7330,2017,49
7331,2017,296
7332,2017,3193
7333,2017,1
7334,2017,1315
7335,2017,5000
7336,2017,36
7337,2017,205
7338,2017,201
7339,2017,610
7340,2017,6304
7341,2017,1688
7342,2017,3182
7343,2017,680
7344,2017,374
7345,2017,1433
7346,2017,6304
7347,2017,2002
7348,2017,2809
7349,2017,1492
7350,2017,86000
7351,2017,4900
7352,2017,60
7353,2017,53
7354,2017,53
7355,2017,30
7356,2017,10
7357,2017,32
7358,2017,24391
7359,2017,23339
7360,2017,211
7361,2017,373
7362,2017,469
7363,2017,21574
7364,2017,481
7365,2017,632
7366,2017,1471
7367,2017,6020
7368,2017,3
7369,2017,12523
7370,2017,447
7371,2017,271
7372,2017,304
7373,2017,2850
7374,2017,41074
7375,2017,8461
7376,2017,26801
7377,2017,3675
7378,2017,755
7379,2017,5812
7380,2017,41074
7381,2017,22113
7382,2017,9001
7383,2017,9959
7384,2017,269100
7385,2017,31400
7386,2017,94
7387,2017,91
7388,2017,13
7389,2017,7
7390,2017,54
7391,2017,8290
7392,2017,8046
7393,2017,46
7394,2017,168
7395,2017,30
7396,2017,7666
7397,2017,144
7398,2017,504
7399,2017,549
7400,2017,2116
7401,2017,1
7402,2017,4313
7403,2017,39
7404,2017,39
7405,2017,43
7406,2017,628
7407,2017,6955
7408,2017,1712
7409,2017,4095
7410,2017,923
7411,2017,213
7412,2017,1148
7413,2017,6955
7414,2017,2754
7415,2017,1801
7416,2017,2400
7417,2017,216000
7418,2017,16400
7419,2017,95
7420,2017,93
7421,2017,23
7422,2017,9
7423,2017,40
7424,2017,8290
7425,2017,8046
7426,2017,46
7427,2017,168
7428,2017,30
7429,2017,7666
7430,2017,144
7431,2017,504
7432,2017,549
7433,2017,2116
7434,2017,1
7435,2017,4313
7436,2017,39
7437,2017,39
7438,2017,43
7439,2017,628
7440,2017,6955
7441,2017,1712
7442,2017,4095
7443,2017,923
7444,2017,213
7445,2017,1148
7446,2017,6955
7447,2017,2754
7448,2017,1801
7449,2017,2400
7450,2017,216000
7451,2017,16400
7452,2017,95
7453,2017,93
7454,2017,23
7455,2017,9
7456,2017,40
7457,2017,8076
7458,2017,7730
7459,2017,64
7460,2017,205
7461,2017,77
7462,2017,7196
7463,2017,89
7464,2017,30
7465,2017,446
7466,2017,1809
7467,2017,0
7468,2017,4756
7469,2017,67
7470,2017,52
7471,2017,44
7472,2017,872
7473,2017,8251
7474,2017,3078
7475,2017,3710
7476,2017,867
7477,2017,146
7478,2017,1463
7479,2017,8251
7480,2017,3162
7481,2017,3428
7482,2017,1662
7483,2017,404000
7484,2017,43600
7485,2017,90
7486,2017,89
7487,2017,28
7488,2017,11
7489,2017,38
7490,2017,8026
7491,2017,7564
7492,2017,101
7493,2017,0
7494,2017,361
7495,2017,6712
7496,2017,248
7497,2017,98
7498,2017,476
7499,2017,2095
7500,2017,2
7501,2017,3454
7502,2017,342
7503,2017,181
7504,2017,217
7505,2017,1350
7506,2017,25867
7507,2017,3671
7508,2017,18996
7509,2017,1885
7510,2017,397
7511,2017,3200
7512,2017,25867
7513,2017,16197
7514,2017,3773
7515,2017,5897
7516,2017,248800
7517,2017,41800
7518,2017,97
7519,2017,92
7520,2017,8
7521,2017,5
7522,2017,63
7523,2017,2226
7524,2017,C
7525,2017,C
7526,2017,0
7527,2017,C
7528,2017,2027
7529,2017,30
7530,2017,C
7531,2017,67
7532,2017,561
7533,2017,0
7534,2017,1322
7535,2017,C
7536,2017,14
7537,2017,18
7538,2017,203
7539,2017,2498
7540,2017,701
7541,2017,C
7542,2017,120
7543,2017,43
7544,2017,C
7545,2017,2498
7546,2017,C
7547,2017,490
7548,2017,C
7549,2017,205700
7550,2017,18700
7551,2017,143
7552,2017,139
7553,2017,C
7554,2017,8
7555,2017,C
7556,2017,4778
7557,2017,4408
7558,2017,84
7559,2017,0
7560,2017,286
7561,2017,3766
7562,2017,195
7563,2017,C
7564,2017,364
7565,2017,1270
7566,2017,C
7567,2017,1578
7568,2017,C
7569,2017,158
7570,2017,189
7571,2017,1044
7572,2017,21795
7573,2017,2623
7574,2017,17609
7575,2017,1607
7576,2017,261
7577,2017,1563
7578,2017,21795
7579,2017,13953
7580,2017,2962
7581,2017,4880
7582,2017,284800
7583,2017,62200
7584,2017,89
7585,2017,82
7586,2017,7
7587,2017,5
7588,2017,64
7589,2017,1022
7590,2017,C
7591,2017,C
7592,2017,0
7593,2017,C
7594,2017,920
7595,2017,23
7596,2017,C
7597,2017,46
7598,2017,264
7599,2017,C
7600,2017,554
7601,2017,C
7602,2017,9
7603,2017,10
7604,2017,103
